Post,Comment,Sentiment,Intent,Similarity,Cluster_KMeans
post_288,comment_15,0,Forward,0.1396904438734054,4
post_288,comment_16,0,Statement,0.1349111050367355,3
post_288,comment_17,0,Criticism,0.564815104007721,1
post_288,comment_18,0,Forward,0.1349110901355743,4
post_288,comment_19,-1,Statement,0.080030620098114,3
post_288,comment_20,0,Forward,0.1349111050367355,4
post_288,comment_21,-1,Criticism,0.2850728034973144,1
post_289,comment_01,-1,Statement,0.1370046436786651,3
post_290,comment_01,-1,Inquiry,0.5809086561203003,5
post_290,comment_02,-1,Criticism,0.2604846358299255,1
post_290,comment_03,-1,Inquiry,0.5785713791847229,5
post_290,comment_04,-1,Criticism,0.2543761134147644,1
post_290,comment_05,0,Criticism,0.0954926759004592,1
post_290,comment_06,-1,Inquiry,0.6227114200592041,5
post_290,comment_07,-1,Statement,0.0391507223248481,3
post_290,comment_08,-1,Inquiry,0.4552343785762787,5
post_290,comment_09,-1,Criticism,0.281051903963089,1
post_290,comment_10,0,Inquiry,0.5523394346237183,5
post_290,comment_11,0,Statement,0.1313954442739486,3
post_291,comment_01,0,Criticism,0.4403802752494812,1
post_292,comment_01,1,Appreciation,0.1497903764247894,2
post_293,comment_01,-1,Inquiry,0.4504892826080322,5
post_293,comment_02,-1,Criticism,0.513848602771759,1
post_293,comment_03,-1,Inquiry,0.4816855192184448,5
post_293,comment_04,0,Inquiry,0.367906391620636,5
post_293,comment_05,0,Forward,0.1627824902534485,4
post_293,comment_06,1,Appreciation,0.2372841984033584,2
post_294,comment_01,-1,Criticism,0.4750787615776062,1
post_295,comment_01,0,Statement,0.2650262713432312,3
post_296,comment_01,0,Statement,0.2245377749204635,5
post_296,comment_02,0,Inquiry,0.3593745529651642,5
post_297,comment_01,-1,Inquiry,0.2583672404289245,5
post_297,comment_02,-1,Inquiry,0.3267758786678314,5
post_298,comment_01,0,Inquiry,0.2051917761564254,5
post_298,comment_02,0,Forward,0.1929647475481033,4
post_299,comment_01,1,Forward,0.2018099278211593,2
post_299,comment_02,1,Statement,0.3361824452877044,0
post_299,comment_03,0,Forward,0.1745102256536483,4
post_299,comment_04,1,Forward,0.371614396572113,2
post_299,comment_05,1,Appreciation,0.4304025769233703,2
post_299,comment_06,0,Statement,0.2704260349273681,0
post_299,comment_07,0,Statement,0.1625677347183227,3
post_299,comment_08,-1,Statement,0.0755959078669548,3
post_299,comment_09,1,Statement,0.4394522607326507,0
post_299,comment_10,0,Forward,0.1745102256536483,4
post_299,comment_11,1,Forward,0.4685002565383911,2
post_299,comment_12,1,Statement,0.3607985377311706,0
post_299,comment_13,-1,Statement,0.3122561573982239,3
post_299,comment_14,-1,Forward,0.2649522423744201,4
post_299,comment_15,0,Inquiry,0.4638189077377319,5
post_299,comment_16,0,Forward,0.3600003123283386,4
post_299,comment_17,0,Forward,0.1745102256536483,4
post_299,comment_18,-1,Criticism,0.4403108954429626,1
post_299,comment_19,1,Forward,0.3054151535034179,2
post_299,comment_20,1,Statement,0.3607985377311706,0
post_299,comment_21,-1,Criticism,0.3767471015453338,1
post_299,comment_22,1,Statement,0.4019878506660461,0
post_299,comment_23,1,Forward,0.4130944609642029,4
post_300,comment_01,0,Inquiry,0.6068209409713745,5
post_300,comment_02,-1,Inquiry,0.4416693449020386,5
post_301,comment_01,0,Forward,0.3235373497009277,4
post_301,comment_02,1,Statement,0.1144321337342262,0
post_302,comment_01,0,Inquiry,0.1523271203041076,5
post_302,comment_02,0,Forward,0.0458002835512161,4
post_302,comment_03,0,Forward,0.4016679525375366,5
post_302,comment_04,-1,Inquiry,0.1149050295352935,5
post_302,comment_05,0,Inquiry,0.4343894720077514,5
post_302,comment_06,-1,Criticism,0.3832514882087707,1
post_302,comment_07,-1,Inquiry,0.3477335572242737,5
post_303,comment_01,0,Forward,0.04683493450284,4
post_303,comment_02,0,Forward,0.1098071858286857,4
post_303,comment_03,0,Forward,0.04683493450284,4
post_303,comment_04,0,Forward,0.0364250466227531,5
post_303,comment_05,-1,Forward,0.0845911651849746,1
post_303,comment_06,0,Forward,0.04683493450284,4
post_303,comment_07,0,Forward,0.0468349605798721,4
post_304,comment_01,0,Statement,0.3196501135826111,3
post_304,comment_02,1,Inquiry,0.1502251029014587,0
post_305,comment_01,0,Statement,0.6381850242614746,0
post_305,comment_02,1,Statement,0.1064271852374076,0
post_306,comment_01,0,Forward,0.0234458856284618,4
post_307,comment_01,-1,Inquiry,0.3161767125129699,5
post_307,comment_02,1,Statement,0.1882378458976745,0
post_308,comment_01,-1,Inquiry,0.3326598703861236,5
post_308,comment_02,-1,Inquiry,0.4205539524555206,5
post_309,comment_01,-1,Statement,0.1741615384817123,3
post_310,comment_01,-1,Criticism,0.4516918361186981,1
post_310,comment_02,0,Inquiry,0.0300085581839084,5
post_310,comment_03,0,Statement,0.4883973002433777,0
post_310,comment_04,-1,Inquiry,0.4660480320453644,5
post_310,comment_05,-1,Forward,0.1046878546476364,4
post_310,comment_06,-1,Statement,0.1226574629545211,3
post_310,comment_07,-1,Forward,0.5235128402709961,1
post_311,comment_01,1,Criticism,0.2053146362304687,0
post_311,comment_02,0,Inquiry,0.5072360038757324,5
post_311,comment_03,0,Inquiry,0.3360031247138977,5
post_311,comment_04,-1,Inquiry,0.1070078164339065,5
post_311,comment_05,-1,Criticism,0.4617754220962524,1
post_311,comment_06,-1,Criticism,0.268259584903717,1
post_311,comment_07,1,Statement,0.1165643334388732,0
post_311,comment_08,-1,Inquiry,0.0469495505094528,5
post_311,comment_09,-1,Inquiry,0.5543383359909058,5
post_311,comment_10,-1,Criticism,0.3262900412082672,1
post_311,comment_11,1,Inquiry,0.503477156162262,5
post_311,comment_12,0,Inquiry,0.3253622651100158,5
post_312,comment_01,-1,Criticism,0.4963311553001404,1
post_312,comment_02,1,Appreciation,0.3987952768802643,2
post_313,comment_01,0,Criticism,0.3524484932422638,1
post_313,comment_02,0,Statement,0.1316961348056793,3
post_314,comment_01,1,Statement,0.5439367294311523,0
post_314,comment_02,1,Appreciation,0.532651960849762,2
post_314,comment_03,0,Forward,0.4795011878013611,5
post_315,comment_01,-1,Inquiry,0.3928996920585632,5
post_315,comment_02,0,Inquiry,0.4749102592468261,5
post_315,comment_03,0,Forward,0.132674366235733,4
post_316,comment_01,-1,Criticism,0.1695592105388641,1
post_316,comment_02,1,Criticism,0.3160961866378784,0
post_316,comment_03,-1,Inquiry,0.1669045984745025,5
post_316,comment_04,-1,Criticism,0.4133307933807373,1
post_317,comment_01,0,Statement,0.2262483239173889,3
post_318,comment_01,0,Inquiry,0.3001278638839721,5
post_318,comment_02,0,Forward,0.0754318535327911,4
post_318,comment_03,0,Statement,0.001598646864295,3
post_319,comment_01,-1,Inquiry,0.3582558333873749,5
post_320,comment_01,-1,Inquiry,0.6115552186965942,5
post_321,comment_01,0,Inquiry,0.2656564712524414,5
post_322,comment_01,1,Appreciation,0.405979573726654,2
post_322,comment_02,-1,Statement,0.3930110931396484,3
post_322,comment_03,1,Criticism,0.3277673125267029,0
post_323,comment_01,0,Statement,0.7221707105636597,0
post_323,comment_02,0,Forward,0.6764011979103088,4
post_324,comment_01,0,Forward,0.5222796201705933,4
post_324,comment_02,0,Forward,0.2284510731697082,4
post_324,comment_03,0,Forward,0.0593416765332222,4
post_324,comment_04,0,Forward,0.065392717719078,4
post_325,comment_01,-1,Criticism,0.5283594131469727,1
post_325,comment_02,1,Statement,0.5444203019142151,0
post_326,comment_01,0,Statement,0.4208422601222992,3
post_326,comment_02,1,Statement,0.3004982471466064,0
post_326,comment_03,1,Statement,0.58393394947052,0
post_326,comment_04,1,Statement,0.7585585713386536,0
post_326,comment_05,1,Inquiry,0.2825844287872314,5
post_326,comment_06,0,Statement,0.158760517835617,3
post_326,comment_07,1,Statement,0.4381236433982849,0
post_326,comment_08,1,Appreciation,0.4735959768295288,2
post_326,comment_09,-1,Criticism,0.4118282794952392,1
post_326,comment_10,0,Statement,0.7441062927246094,0
post_326,comment_11,1,Statement,0.4894495010375976,0
post_326,comment_12,1,Appreciation,0.4808765649795532,0
post_326,comment_13,1,Statement,0.3598490953445434,0
post_326,comment_14,-1,Criticism,0.2665674686431885,1
post_326,comment_15,0,Statement,0.669153094291687,0
post_326,comment_16,-1,Inquiry,0.4641419947147369,5
post_326,comment_17,1,Criticism,0.2979450821876526,0
post_326,comment_18,0,Statement,0.7259150743484497,0
post_327,comment_01,1,Statement,0.2614412903785705,0
post_327,comment_02,-1,Criticism,0.5397305488586426,1
post_327,comment_03,0,Statement,0.0138540687039494,3
post_327,comment_04,-1,Criticism,0.3830989301204681,1
post_327,comment_05,-1,Criticism,0.4115170240402221,1
post_327,comment_06,1,Criticism,0.5457092523574829,1
post_327,comment_07,0,Forward,0.0518566854298114,4
post_328,comment_01,0,Inquiry,0.3441523313522339,5
post_329,comment_01,-1,Criticism,0.384591281414032,1
post_330,comment_01,0,Inquiry,0.5560646057128906,5
post_330,comment_02,0,Statement,0.0447425320744514,3
post_330,comment_03,0,Statement,0.2662207782268524,3
post_331,comment_01,0,Inquiry,0.5943433046340942,5
post_331,comment_02,0,Forward,0.2909271717071533,4
post_331,comment_03,1,Statement,0.2234617471694946,0
post_331,comment_04,0,Forward,0.1488380432128906,4
post_331,comment_05,1,Statement,0.60318922996521,0
post_331,comment_06,0,Forward,0.1488380432128906,4
post_332,comment_01,-1,Criticism,0.4162476658821106,1
post_333,comment_01,-1,Criticism,0.2305926829576492,1
post_333,comment_02,1,Statement,0.4020263254642486,0
post_334,comment_01,0,Inquiry,0.3191905319690704,5
post_335,comment_01,-1,Inquiry,0.3673221170902252,5
post_336,comment_01,-1,Inquiry,0.4839963316917419,5
post_337,comment_01,1,Criticism,0.6781811714172363,0
post_337,comment_02,0,Criticism,0.3130089044570923,1
post_337,comment_03,-1,Criticism,0.3622667491436004,1
post_337,comment_04,0,Forward,0.0770112350583076,4
post_338,comment_01,-1,Criticism,0.0460977554321289,1
post_338,comment_02,0,Criticism,-0.0396994240581989,1
post_338,comment_03,0,Criticism,0.0494247749447822,1
post_339,comment_01,-1,Inquiry,0.2126253545284271,1
post_339,comment_02,-1,Statement,0.2724681198596954,3
post_339,comment_03,-1,Criticism,0.4256808757781982,1
post_340,comment_01,1,Inquiry,0.4685932695865631,5
post_341,comment_01,-1,Criticism,0.5045149326324463,1
post_342,comment_01,0,Criticism,0.2420141100883484,1
post_343,comment_01,-1,Criticism,0.2480501532554626,1
post_344,comment_01,-1,Criticism,0.3050426542758941,1
post_345,comment_01,-1,Inquiry,0.5461677312850952,5
post_345,comment_02,0,Inquiry,0.3284565210342407,5
post_345,comment_03,0,Inquiry,0.3071008622646332,5
post_345,comment_04,-1,Inquiry,0.3155994415283203,5
post_345,comment_05,1,Statement,0.3514378070831299,0
post_345,comment_06,1,Statement,0.3531540930271148,0
post_345,comment_07,1,Appreciation,0.2364112138748169,2
post_345,comment_08,0,Inquiry,0.3693016171455383,5
post_346,comment_01,-1,Statement,0.3002974390983581,3
post_346,comment_02,0,Inquiry,0.4181699156761169,5
post_346,comment_03,0,Inquiry,0.4655290246009826,5
post_346,comment_04,-1,Inquiry,0.4457597136497497,5
post_347,comment_01,1,Statement,0.5425277948379517,0
post_347,comment_02,0,Criticism,0.1627954095602035,1
post_347,comment_03,1,Statement,0.1814820170402526,0
post_347,comment_04,0,Statement,0.1454948484897613,3
post_347,comment_05,1,Inquiry,0.4286984801292419,5
post_347,comment_06,0,Criticism,0.5822376012802124,1
post_348,comment_01,-1,Statement,0.0839769914746284,3
post_348,comment_02,-1,Criticism,0.2045600116252899,1
post_348,comment_03,-1,Criticism,0.5022141933441162,1
post_348,comment_04,-1,Criticism,0.4534338116645813,1
post_348,comment_05,-1,Inquiry,0.5402287244796753,5
post_348,comment_06,0,Statement,0.2091295421123504,3
post_348,comment_07,1,Statement,0.107056900858879,0
post_348,comment_08,-1,Inquiry,0.420039564371109,5
post_348,comment_09,1,Criticism,0.4930357933044433,0
post_348,comment_10,-1,Criticism,0.4253059923648834,1
post_348,comment_11,-1,Criticism,0.3792489171028137,1
post_348,comment_12,0,Inquiry,0.2569048404693603,5
post_348,comment_13,-1,Statement,0.1506589651107788,3
post_348,comment_14,0,Statement,0.3671575784683227,3
post_348,comment_15,-1,Criticism,0.3147980570793152,1
post_348,comment_16,0,Statement,0.2543805539608001,3
post_348,comment_17,0,Inquiry,0.5065327286720276,5
post_348,comment_18,1,Appreciation,0.195883572101593,2
post_348,comment_19,0,Statement,0.2953712344169616,3
post_348,comment_20,-1,Criticism,0.5597232580184937,1
post_348,comment_21,0,Criticism,0.2317526936531067,1
post_348,comment_22,1,Inquiry,0.1371944844722747,5
post_348,comment_23,-1,Criticism,0.2694132626056671,1
post_348,comment_24,0,Criticism,0.2368560433387756,1
post_348,comment_25,0,Statement,0.2652395367622375,3
post_348,comment_26,0,Statement,0.1278685480356216,3
post_348,comment_27,0,Statement,0.26698899269104,3
post_348,comment_28,-1,Statement,0.5539761781692505,1
post_348,comment_29,-1,Criticism,0.4053776860237121,1
post_348,comment_30,0,Criticism,0.3996347784996032,1
post_348,comment_31,0,Statement,0.6021596193313599,0
post_348,comment_32,-1,Criticism,0.6514825224876404,1
post_348,comment_33,0,Criticism,0.5629352927207947,1
post_348,comment_34,0,Criticism,0.422062337398529,1
post_348,comment_35,0,Inquiry,0.6050041317939758,5
post_348,comment_36,0,Criticism,0.5147643089294434,1
post_348,comment_37,0,Statement,0.144836738705635,3
post_348,comment_38,1,Appreciation,0.3297173976898193,2
post_348,comment_39,0,Statement,0.2069224119186401,3
post_348,comment_40,0,Statement,0.0467115268111228,3
post_348,comment_41,0,Inquiry,0.5631473064422607,5
post_348,comment_42,-1,Criticism,0.2717692255973816,1
post_348,comment_43,-1,Criticism,0.2954907715320587,1
post_348,comment_44,-1,Inquiry,0.5389904975891113,5
post_348,comment_45,0,Criticism,0.3258245289325714,1
post_348,comment_46,-1,Inquiry,0.43340003490448,5
post_348,comment_47,-1,Criticism,0.4676211178302765,1
post_348,comment_48,-1,Criticism,0.39118093252182,1
post_348,comment_49,0,Statement,0.1990816295146942,3
post_348,comment_50,0,Criticism,0.2217210233211517,1
post_349,comment_01,0,Inquiry,0.3560667634010315,5
post_349,comment_02,-1,Criticism,0.1375976800918579,1
post_349,comment_03,0,Inquiry,0.3149017691612243,5
post_349,comment_04,0,Statement,0.1174826025962829,3
post_350,comment_01,-1,Criticism,0.4205089211463928,1
post_351,comment_01,0,Statement,0.3313811123371124,0
post_351,comment_02,0,Inquiry,0.2141715139150619,5
post_351,comment_03,0,Forward,0.2310566455125808,1
post_351,comment_04,-1,Statement,0.3096887469291687,3
post_351,comment_05,-1,Criticism,0.4145060181617737,1
post_351,comment_06,-1,Inquiry,0.231577455997467,5
post_351,comment_07,1,Appreciation,0.3759696781635284,2
post_351,comment_08,-1,Criticism,0.1874417066574096,1
post_351,comment_09,1,Criticism,0.4147852659225464,0
post_351,comment_10,-1,Statement,0.1380431652069091,3
post_351,comment_11,-1,Statement,0.2935347259044647,3
post_351,comment_12,-1,Forward,0.3254041075706482,4
post_351,comment_13,0,Statement,0.1855392158031463,3
post_351,comment_14,0,Inquiry,0.5084097385406494,5
post_351,comment_15,0,Criticism,0.462418258190155,1
post_351,comment_16,-1,Criticism,0.3212272524833679,1
post_351,comment_17,0,Statement,0.4237877428531647,3
post_351,comment_18,-1,Statement,0.3387639820575714,3
post_351,comment_19,0,Forward,0.4195515513420105,4
post_351,comment_20,1,Appreciation,0.2987743318080902,2
post_351,comment_21,-1,Criticism,0.3448664844036102,1
post_351,comment_22,-1,Statement,0.3013617694377899,3
post_351,comment_23,-1,Statement,0.3315854966640472,3
post_351,comment_24,0,Forward,0.3299919962882995,4
post_351,comment_25,-1,Criticism,0.161124587059021,1
post_351,comment_26,-1,Statement,0.3315854966640472,3
post_351,comment_27,-1,Statement,0.0671256929636001,3
post_351,comment_28,-1,Statement,0.362415611743927,1
post_351,comment_29,0,Statement,0.3075816929340362,3
post_351,comment_30,0,Inquiry,0.3936105668544769,5
post_351,comment_31,-1,Statement,0.3536850810050964,3
post_351,comment_32,0,Forward,0.3299919664859772,4
post_351,comment_33,0,Statement,0.3718827962875366,0
post_351,comment_34,-1,Inquiry,0.3317492604255676,5
post_351,comment_35,-1,Statement,0.2311395108699798,3
post_351,comment_36,-1,Inquiry,0.2140467166900634,5
post_351,comment_37,1,Inquiry,0.286256343126297,0
post_351,comment_38,1,Statement,0.1977884769439697,0
post_351,comment_39,-1,Statement,0.3315854966640472,3
post_351,comment_40,-1,Inquiry,0.131827563047409,3
post_351,comment_41,0,Inquiry,0.3228221535682678,5
post_352,comment_01,-1,Criticism,0.744753897190094,1
post_352,comment_02,1,Appreciation,0.4151948094367981,2
post_352,comment_03,-1,Criticism,0.4445770382881164,1
post_352,comment_04,1,Statement,0.0661172866821289,0
post_352,comment_05,-1,Criticism,0.5222227573394775,1
post_353,comment_01,0,Forward,0.0002563968300819,5
post_353,comment_02,-1,Criticism,0.3433397114276886,1
post_353,comment_03,0,Forward,0.0646976977586746,4
post_353,comment_04,0,Forward,0.0646976977586746,4
post_353,comment_05,-1,Statement,0.3054648041725158,3
post_353,comment_06,0,Criticism,0.7081280946731567,0
post_353,comment_07,-1,Criticism,0.3587988913059234,1
post_353,comment_08,0,Forward,0.0646976977586746,4
post_354,comment_01,0,Inquiry,0.3008617162704468,5
post_354,comment_02,-1,Inquiry,0.3504978120326996,5
post_354,comment_03,0,Statement,0.3836902379989624,3
post_355,comment_01,1,Statement,0.1543941646814346,0
post_355,comment_02,-1,Inquiry,0.5492556095123291,5
post_355,comment_03,-1,Forward,0.0960174649953842,4
post_356,comment_01,-1,Criticism,0.4290318191051483,1
post_356,comment_02,-1,Inquiry,0.1748944520950317,5
post_356,comment_03,0,Statement,0.1108412966132164,3
post_356,comment_04,-1,Inquiry,0.3142545223236084,5
post_357,comment_01,0,Inquiry,0.1753024160861969,5
post_358,comment_01,0,Inquiry,0.3818974494934082,5
post_358,comment_02,1,Forward,0.1214884743094444,4
post_359,comment_01,1,Appreciation,0.2524528801441192,2
post_360,comment_01,-1,Criticism,0.4642650485038757,1
post_360,comment_02,0,Statement,0.1140395104885101,3
post_360,comment_03,1,Forward,0.5719195604324341,2
post_361,comment_01,-1,Statement,0.1978171318769455,3
post_362,comment_01,-1,Criticism,0.3668990135192871,1
post_362,comment_02,-1,Criticism,0.8002373576164246,1
post_362,comment_03,-1,Forward,0.6500121355056763,1
post_363,comment_01,-1,Criticism,0.3642045557498932,1
post_364,comment_01,0,Criticism,0.0688050091266632,1
post_364,comment_02,-1,Statement,0.2766108512878418,3
post_365,comment_01,-1,Criticism,0.3470809459686279,1
post_365,comment_02,-1,Criticism,0.3551686704158783,1
post_365,comment_03,-1,Criticism,0.380111962556839,1
post_366,comment_01,-1,Inquiry,0.2643420100212097,5
post_366,comment_02,-1,Inquiry,0.2841501533985138,5
post_366,comment_03,-1,Criticism,0.3626132011413574,1
post_367,comment_01,0,Inquiry,0.4134551882743835,5
post_367,comment_02,0,Inquiry,0.2571367621421814,5
post_367,comment_03,-1,Inquiry,0.6713312864303589,5
post_367,comment_04,1,Statement,0.535382866859436,0
post_367,comment_05,-1,Inquiry,0.3193440437316894,5
post_368,comment_01,0,Statement,0.5054314732551575,0
post_369,comment_01,-1,Statement,0.4177868366241455,3
post_369,comment_02,0,Statement,0.3954260945320129,3
post_369,comment_03,1,Appreciation,0.4537602663040161,2
post_370,comment_01,0,Criticism,0.3989193439483642,1
post_370,comment_02,-1,Inquiry,0.5041048526763916,5
post_370,comment_03,0,Criticism,-0.0103087853640317,3
post_371,comment_01,1,Appreciation,0.5633493661880493,2
post_372,comment_01,-1,Criticism,0.305292397737503,1
post_372,comment_02,-1,Inquiry,0.5769182443618774,5
post_373,comment_01,-1,Inquiry,0.339946985244751,3
post_373,comment_02,1,Appreciation,0.4876321256160736,2
post_373,comment_03,1,Appreciation,0.3670146763324737,2
post_374,comment_01,1,Statement,0.4830783605575561,0
post_374,comment_02,0,Statement,0.5537841320037842,0
post_374,comment_03,1,Statement,0.5482168793678284,0
post_374,comment_04,-1,Statement,0.6170357465744019,1
post_374,comment_05,0,Statement,0.403643250465393,3
post_375,comment_01,0,Inquiry,0.5361301898956299,5
post_376,comment_01,0,Inquiry,0.4928928911685943,5
post_376,comment_02,-1,Criticism,0.3751489520072937,1
post_376,comment_03,-1,Criticism,0.4264029860496521,1
post_376,comment_04,-1,Criticism,0.5303540825843811,1
post_376,comment_05,-1,Inquiry,0.549940824508667,5
post_376,comment_06,-1,Criticism,0.3319665193557739,1
post_377,comment_01,-1,Criticism,0.0672615393996238,3
post_377,comment_02,0,Criticism,0.3504197895526886,1
post_377,comment_03,1,Criticism,0.3466172218322754,1
post_377,comment_04,-1,Criticism,0.4620901644229889,1
post_377,comment_05,1,Criticism,0.4335241913795471,0
post_377,comment_06,0,Statement,0.0470321923494339,3
post_377,comment_07,0,Statement,0.2023161053657531,3
post_377,comment_08,0,Statement,0.4317578077316284,3
post_377,comment_09,0,Inquiry,0.366509735584259,5
post_377,comment_10,-1,Inquiry,0.4461248517036438,5
post_377,comment_11,-1,Criticism,0.2723999619483948,1
post_377,comment_12,0,Statement,0.3094091713428497,3
post_378,comment_01,0,Statement,0.3544301390647888,3
post_379,comment_01,-1,Criticism,0.67503821849823,1
post_379,comment_02,-1,Criticism,0.4328734576702118,1
post_379,comment_03,-1,Statement,0.204853817820549,3
post_380,comment_01,-1,Criticism,0.4758449494838714,1
post_381,comment_01,-1,Criticism,0.4049582779407501,1
post_381,comment_02,-1,Criticism,0.3072775304317474,1
post_381,comment_03,-1,Criticism,0.5850876569747925,1
post_382,comment_01,1,Criticism,0.2637641727924347,0
post_383,comment_01,0,Statement,0.2765418887138366,3
post_384,comment_01,-1,Statement,0.454046756029129,1
post_385,comment_01,-1,Criticism,0.4510863423347473,1
post_386,comment_01,0,Criticism,0.2785976529121399,1
post_387,comment_01,-1,Criticism,0.3285775184631347,1
post_387,comment_02,0,Forward,0.2476602792739868,4
post_387,comment_03,-1,Forward,0.2412296086549759,4
post_388,comment_01,-1,Inquiry,0.2230473160743713,5
post_388,comment_02,0,Criticism,0.3363709151744842,1
post_388,comment_03,-1,Criticism,0.1877870559692382,1
post_388,comment_04,-1,Statement,0.1204635128378868,3
post_388,comment_05,-1,Criticism,0.3093771040439605,1
post_388,comment_06,-1,Criticism,0.4787568747997284,1
post_389,comment_01,0,Inquiry,0.4353458285331726,5
post_390,comment_01,-1,Criticism,0.0261231884360313,1
post_390,comment_02,0,Forward,0.1338404715061187,5
post_390,comment_03,1,Inquiry,0.3561587333679199,5
post_390,comment_04,0,Inquiry,0.3429172337055206,5
post_391,comment_01,0,Statement,0.4476032853126526,3
post_391,comment_02,0,Inquiry,0.6157508492469788,5
post_391,comment_03,0,Inquiry,0.1296844482421875,5
post_391,comment_04,-1,Criticism,0.700272262096405,1
post_391,comment_05,0,Forward,0.006041107699275,4
post_391,comment_06,0,Criticism,0.4017009437084198,1
post_391,comment_07,0,Statement,0.2657986879348755,3
post_391,comment_08,-1,Inquiry,0.1323790550231933,5
post_391,comment_09,0,Inquiry,0.2959346771240234,5
post_391,comment_10,-1,Criticism,0.4399490356445312,1
post_391,comment_11,-1,Inquiry,0.619563102722168,5
post_391,comment_12,0,Statement,0.6412255764007568,0
post_391,comment_13,-1,Inquiry,0.6499375700950623,5
post_392,comment_01,0,Statement,0.617630124092102,0
post_392,comment_02,1,Criticism,0.6806869506835938,1
post_393,comment_01,1,Appreciation,0.3854346871376037,2
post_393,comment_02,-1,Criticism,0.4545919299125671,1
post_394,comment_01,0,Statement,0.0931189581751823,3
post_394,comment_02,1,Statement,0.1561009436845779,0
post_394,comment_03,-1,Criticism,0.1571287214756012,1
post_395,comment_01,1,Inquiry,0.278054416179657,5
post_395,comment_02,0,Forward,0.1499119699001312,4
post_396,comment_01,-1,Inquiry,0.2061867713928222,5
post_397,comment_01,-1,Criticism,0.2704778909683227,1
post_397,comment_02,0,Inquiry,0.1087166741490364,5
post_397,comment_03,-1,Criticism,0.2440564334392547,1
post_397,comment_04,0,Forward,0.0677442997694015,4
post_398,comment_01,1,Appreciation,0.2411894798278808,2
post_399,comment_01,-1,Statement,0.2287601381540298,3
post_399,comment_02,-1,Inquiry,0.4195024371147156,5
post_399,comment_03,-1,Criticism,0.2485270351171493,1
post_399,comment_04,-1,Inquiry,0.1992754638195037,5
post_399,comment_05,-1,Statement,0.0747592896223068,3
post_399,comment_06,0,Statement,0.1935755312442779,3
post_399,comment_07,0,Statement,0.157267615199089,3
post_400,comment_01,-1,Inquiry,0.4597235918045044,5
post_400,comment_02,0,Inquiry,0.5457839965820312,5
post_401,comment_01,-1,Criticism,0.3834516704082489,1
post_401,comment_02,0,Inquiry,0.5392113924026489,5
post_401,comment_03,1,Inquiry,0.384635329246521,0
post_401,comment_04,-1,Criticism,0.1770221889019012,1
post_401,comment_05,-1,Statement,0.364094078540802,3
post_402,comment_01,1,Inquiry,0.486916184425354,5
post_402,comment_02,1,Criticism,0.7273504137992859,0
post_402,comment_03,-1,Statement,0.2833738923072815,3
post_402,comment_04,-1,Inquiry,0.245069533586502,5
post_402,comment_05,-1,Statement,0.1598694622516632,3
post_402,comment_06,0,Forward,0.0365530624985694,4
post_402,comment_07,0,Forward,0.0365530624985694,4
post_402,comment_08,0,Forward,0.1134492754936218,4
post_403,comment_01,0,Statement,0.0915017575025558,3
post_404,comment_01,-1,Criticism,0.2524487972259521,1
post_405,comment_01,0,Criticism,0.5996031761169434,1
post_405,comment_02,1,Appreciation,0.5087167024612427,2
post_405,comment_03,0,Inquiry,0.427772969007492,5
post_405,comment_04,0,Statement,0.5841225385665894,0
post_406,comment_01,-1,Criticism,0.2351546287536621,1
post_406,comment_02,-1,Statement,0.1806080937385559,3
post_406,comment_03,1,Criticism,0.5861136317253113,0
post_406,comment_04,1,Forward,0.2427121996879577,4
post_407,comment_01,-1,Inquiry,0.126978263258934,5
post_408,comment_01,-1,Criticism,0.3297080397605896,1
post_409,comment_01,0,Inquiry,0.5004916787147522,5
post_410,comment_01,0,Statement,0.233608677983284,3
post_410,comment_02,1,Statement,0.354060411453247,0
post_410,comment_03,1,Inquiry,0.2437362074851989,0
post_410,comment_04,-1,Statement,0.3138189911842346,3
post_410,comment_05,0,Inquiry,0.2572071552276611,5
post_411,comment_01,-1,Criticism,0.2691183090209961,1
post_411,comment_02,-1,Inquiry,0.644905149936676,5
post_412,comment_01,0,Criticism,0.2531777024269104,1
post_413,comment_01,1,Criticism,0.4402974247932434,1
post_413,comment_02,-1,Criticism,0.3652793169021606,1
post_413,comment_03,-1,Criticism,0.4357821941375732,1
post_413,comment_04,1,Statement,0.3546572625637054,0
post_413,comment_05,1,Statement,0.3021864295005798,0
post_413,comment_06,0,Forward,0.0320398136973381,4
post_414,comment_01,-1,Statement,0.6285074949264526,1
post_414,comment_02,-1,Statement,0.2400098294019699,3
post_414,comment_03,-1,Criticism,0.4281798899173736,1
post_414,comment_04,0,Criticism,0.047785073518753,3
post_414,comment_05,-1,Criticism,0.0353432707488536,1
post_414,comment_06,0,Inquiry,0.1860241293907165,5
post_414,comment_07,-1,Statement,0.2264537960290908,3
post_414,comment_08,-1,Criticism,0.2613803744316101,1
post_415,comment_01,-1,Statement,0.6335157155990601,1
post_415,comment_02,0,Statement,0.0695774406194686,3
post_415,comment_03,-1,Inquiry,0.2850753962993622,5
post_415,comment_04,0,Inquiry,0.3863874077796936,5
post_415,comment_05,0,Statement,0.2438094168901443,3
post_415,comment_06,0,Statement,0.2826861441135406,3
post_415,comment_07,1,Appreciation,0.5299749970436096,2
post_415,comment_08,1,Forward,0.5820245146751404,0
